cat,nk,kn,kodnuts,nazkr,nazkr_a,vymera,ob91,ob01,obakt,nazcs,zmenazaz,zmenapol,geometry
6,US,6,CZ042,Ústecký,Ustecky,533492.060000000055879,824461,820219,820868,YVXFCMc,01012000,,"<Polygon><outerBoundaryIs><LinearRing><coordinates>14.474201024563225,50.496539826627846 14.474201024563225,50.496539826627846 14.467213896405203,50.495929615675706 14.467213896405203,50.495929615675706 14.461184329236263,50.490862864264273 14.465012102952411,50.473038233913741 14.458985674990503,50.467971325576436 14.458985674990503,50.467971325576436 14.452960527825951,50.462904096435309 14.452960527825951,50.462904096435309 14.446936661126751,50.457836546666748 14.432974597432494,50.456612415889559 14.426953644446549,50.451543822363298 14.426953644446549,50.451543822363298 14.420933971122908,50.446474908771521 14.420933971122908,50.446474908771521 14.414915577129351,50.441405675290561 14.418756760380047,50.423582260169916 14.412741493232856,50.418512873789943 14.412741493232856,50.418512873789943 14.404805419373856,50.422354735534462 14.404805419373856,50.422354735534462 14.396868067807032,50.426196057275064 14.396868067807032,50.426196057275064 14.388929438340503,50.430036838863714 14.388929438340503,50.430036838863714 14.380989530782422,50.433877080152151 14.367036131739901,50.432645061059688 14.361025196783242,50.427573022218183 14.364885405256056,50.409751269172261 14.372822612510308,50.405912098826775 14.372822612510308,50.405912098826775 14.380758543194043,50.402072388228817 14.382684315119045,50.393161156654166 14.376676708697776,50.388089857410698 14.376676708697776,50.388089857410698 14.370670377902689,50.383018239971804 14.370670377902689,50.383018239971804 14.364665322401917,50.377946304513152 14.364665322401917,50.377946304513152 14.358661541863606,50.372874051210275 14.362518308402747,50.355052106223837 14.356517638356275,50.34997970525712 14.342589338637437,50.348744695088648 14.334659162697568,50.352581863065787 14.334659162697568,50.352581863065787 14.326727713556609,50.356418490864229 14.326727713556609,50.356418490864229 14.320730659931565,50.351344248593932 14.320730659931565,50.351344248593932 14.314734879467004,50.346269689565219 14.314734879467004,50.346269689565219 14.306802871947118,50.350104972265704 14.306802871947118,50.350104972265704 14.298869591512101,50.353939714441864 14.271014335424931,50.351454290158692 14.265023807111699,50.346377172690495 14.265023807111699,50.346377172690495 14.259034551384497,50.341299739300148 14.245111265082173,50.340053098052458 14.23717469024842,50.343883664702012 14.23717469024842,50.343883664702012 14.229236843221257,50.347713689962774 14.229236843221257,50.347713689962774 14.223251212853489,50.342634418394205 14.223251212853489,50.342634418394205 14.217266854636852,50.337554831531683 14.217266854636852,50.337554831531683 14.209328457540195,50.341383510619458 14.209328457540195,50.341383510619458 14.201388788541527,50.345211647972391 14.201388788541527,50.345211647972391 14.193447847453269,50.349039243441531 14.193447847453269,50.349039243441531 14.185505634087857,50.352866296877863 14.171580872385261,50.351610894579437 14.165600868934488,50.346528666255708 14.167564534518618,50.337620819065549 14.161586711572713,50.332538363984312 14.161586711572713,50.332538363984312 14.155610159858391,50.327455594623103 14.155610159858391,50.327455594623103 14.149634879041468,50.322372511157027 14.149634879041468,50.322372511157027 14.141693572660124,50.326196608757165 14.141693572660124,50.326196608757165 14.133750995633166,50.330020163882224 14.11983423021004,50.328758572454028 14.111889476231912,50.33258063995568 14.111889476231912,50.33258063995568 14.103943451383984,50.336402164510389 14.076108490685277,50.333870217882463 14.06815938515054,50.337689308163789 14.06815938515054,50.337689308163789 14.060209008672837,50.341507854852452 14.060209008672837,50.341507854852452 14.052257361066403,50.345325857798677 14.052257361066403,50.345325857798677 14.044304442145455,50.349143316852732 14.044304442145455,50.349143316852732 14.038338268992504,50.344054554876344 14.038338268992504,50.344054554876344 14.032373367108709,50.338965480058739 14.018456650722714,50.337691800764951 14.010502294611319,50.341506964691554 14.010502294611319,50.341506964691554 14.002546667638407,50.345321584205081 14.002546667638407,50.345321584205081 13.996585414392511,50.340230677552107 13.996585414392511,50.340230677552107 13.990625431962064,50.335139458691195 13.990625431962064,50.335139458691195 13.984666720010168,50.330047927797608 13.988659393536288,50.312238168833581 13.982703750742937,50.30714650700844 13.968797607733634,50.305866882877112 13.96284487245708,50.300774196443321 13.96284487245708,50.300774196443321 13.956893405454149,50.295681198990593 13.956893405454149,50.295681198990593 13.950943206388212,50.290587890693757 13.950943206388212,50.290587890693757 13.944994274922612,50.285494271727444 13.931095428393904,50.284210137164536 13.925149402699917,50.279115495567808 13.925149402699917,50.279115495567808 13.919204643779132,50.274020543861923 13.891415737942962,50.271444451576642 13.885475522952786,50.266347767183575 13.885475522952786,50.266347767183575 13.879536573752516,50.261250773452574 13.879536573752516,50.261250773452574 13.87359889000501,50.256153470558054 13.87359889000501,50.256153470558054 13.867662471373102,50.251055858674313 13.853775693522017,50.249762482256585 13.845822805008895,50.253566481037907 13.845822805008895,50.253566481037907 13.837868651799287,50.257369934169155 13.823980843242193,50.256073005813732 13.816024535676423,50.259874965550097 13.816024535676423,50.259874965550097 13.808066963209244,50.263676379162007 13.808066963209244,50.263676379162007 13.802136589427018,50.258575431923859 13.802136589427018,50.258575431923859 13.796207480496314,50.253474176616692 13.796207480496314,50.253474176616692 13.79027963607885,50.248372613414773 13.79027963607885,50.248372613414773 13.784353055836389,50.243270742492427 13.784353055836389,50.243270742492427 13.778427739430697,50.238168564023759 13.778427739430697,50.238168564023759 13.772503686523542,50.233066078182922 13.703116311275245,50.226525832486715 13.695155314955544,50.230319548866191 13.695155314955544,50.230319548866191 13.68719305620281,50.234112717819571 13.631689779221439,50.228843117707626 13.62578253173978,50.223733154581161 13.62578253173978,50.223733154581161 13.619876545991882,50.218622886415901 13.619876545991882,50.218622886415901 13.613971821637559,50.213512313385813 13.616032609168693,50.204613668500187 13.610130023352399,50.19950288740926 13.610130023352399,50.19950288740926 13.604228697732331,50.194391801936 13.604228697732331,50.194391801936 13.598328631968544,50.189280412253993 13.584467108863844,50.187954881344361 13.576503132763628,50.191740495708558 13.576503132763628,50.191740495708558 13.568537897244328,50.195525561477837 13.554675392839913,50.194196476825333 13.54878064309087,50.189082571618144 13.54878064309087,50.189082571618144 13.542887152542002,50.183968363052443 13.529028708208395,50.182636215351373 13.523138121037526,50.177520999668531 13.523138121037526,50.177520999668531 13.517248792220252,50.172405481186757 13.503394409733977,50.171070272287167 13.497507983467054,50.165953747904275 13.497507983467054,50.165953747904275 13.491622814706128,50.160836921281884 13.477772495835078,50.159498653036295 13.471890228793187,50.154380821728971 13.473974850050451,50.1454846297095 13.481939225660614,50.141706021222859 13.481939225660614,50.141706021222859 13.489902345412961,50.137926863433343 13.489902345412961,50.137926863433343 13.484021428134414,50.132809630814471 13.470179421523641,50.131470453362091 13.464301402556533,50.126352217483998 13.466386207662866,50.117456124928822 13.460510310159018,50.112337687533234 13.432840214937919,50.10965206996336 13.426968856247656,50.104531930125681 13.426968856247656,50.104531930125681 13.421098750973851,50.099411490123238 13.421098750973851,50.099411490123238 13.415229898775822,50.094290750128529 13.415229898775822,50.094290750128529 13.416276246889206,50.0898431344337 13.40936229931293,50.089169710313953 13.381708459173511,50.086471889536227 13.373745382314404,50.090243643387197 13.373745382314404,50.090243643387197 13.365781053339759,50.094014847062162 13.365781053339759,50.094014847062162 13.357815472078396,50.097785500408932 13.357815472078396,50.097785500408932 13.349848638359115,50.101555603275209 13.349848638359115,50.101555603275209 13.341880552010764,50.10532515550868 13.341880552010764,50.10532515550868 13.333911212862194,50.109094156956942 13.320080302608767,50.107737067373741 13.314221237387775,50.102611228513823 13.314221237387775,50.102611228513823 13.308363424737092,50.097485091060314 13.308363424737092,50.097485091060314 13.301449910705175,50.096805228583207 13.301449910705175,50.096805228583207 13.300392760170679,50.101251789684881 13.296162187921254,50.119037910776036 13.288186976627909,50.122803755644284 13.288186976627909,50.122803755644284 13.280210511851108,50.126569048791787 13.280210511851108,50.126569048791787 13.272232793420073,50.130333790065706 13.258397518099741,50.128969338176404 13.250417687814849,50.132732574839366 13.250417687814849,50.132732574839366 13.256273594912257,50.137861616381507 13.283949952952721,50.14058937583426 13.289810414484752,50.14571672050559 13.289810414484752,50.14571672050559 13.281830256384787,50.149482111155429 13.281830256384787,50.149482111155429 13.273848843257998,50.15324694968632 13.265355543314914,50.188816782004793 13.257366265498096,50.192580460577027 13.257173175254463,50.192561429093871 13.250390135346098,50.200845071562696 13.257147136696707,50.209876505763781 13.254470904958788,50.221060168231354 13.238639775351972,50.226984279895603 13.230232204203583,50.236281513255285 13.228786457590052,50.248027036114983 13.221144321413529,50.268407437214741 13.218971529388662,50.283163514404436 13.226301284982899,50.298416848919636 13.223561768839867,50.306952771159715 13.228985263424338,50.315853222452979 13.236426106188663,50.319228073112967 13.233273692762801,50.32948465662809 13.214195736820901,50.343014944294957 13.182402108309368,50.340755270007946 13.124153264902782,50.334097531863328 13.101558050555962,50.338014138050355 13.095440899736367,50.363149682596514 13.101308406159779,50.368286376599094 13.101308406159779,50.368286376599094 13.107177179669938,50.3734227701027 13.107177179669938,50.3734227701027 13.099144425283946,50.377175417300762 13.085242439259279,50.375790309674294 13.077207554917971,50.379541440095799 13.077207554917971,50.379541440095799 13.069171403084342,50.383292012899865 13.069171403084342,50.383292012899865 13.06113398358468,50.387042027931365 13.06113398358468,50.387042027931365 13.053095296245331,50.390791485035109 13.03919067462715,50.389400875855905 13.031149858232661,50.39314881452492 13.031149858232661,50.39314881452492 13.023107773830343,50.39689619477894 13.023107773830343,50.39689619477894 13.017245190505502,50.391755582391653 13.017245190505502,50.391755582391653 13.011383875125658,50.38661467024086 12.983580340950063,50.383821815519923 12.975536087443945,50.387565911233125 12.975536087443945,50.387565911233125 12.967490566650445,50.391309447824575 12.967490566650445,50.391309447824575 12.959443778397112,50.39505242513858 12.957252046502386,50.403938766389629 12.955120990970805,50.411238279913412 12.989879417702831,50.421852788565289 13.024313447493636,50.450186779029771 13.024313447904509,50.47395949644924 13.035299775924706,50.506918480486817 13.046286103950324,50.509665062489553 13.057272431978358,50.498678734476456 13.101217745082158,50.501425316477956 13.134176729157437,50.517904808495629 13.142416475179424,50.504171898479463 13.158895967218019,50.506918480481851 13.197348116309641,50.504171898477104 13.197348116307687,50.515158226489753 13.21108102633881,50.523397973498575 13.230307100378996,50.553610375532308 13.224813936364045,50.564596703544971 13.238546846395613,50.570089867550585 13.244040010406188,50.583822777565928 13.26051950344327,50.594809105577646 13.285238741502329,50.592062523573347 13.293478487524771,50.575583031554302 13.32643747160135,50.583822777562126 13.331930635610423,50.605795433586692 13.362143038680054,50.616781762597483 13.378622530717065,50.627768090609052 13.373129366699651,50.652487328637044 13.384115694727141,50.644247582627273 13.392355440746181,50.646994164629852 13.414328096803427,50.61678176259494 13.463766573923223,50.600302269573895 13.499472140002288,50.630514672605941 13.526937961065697,50.638754418613622 13.526937961063773,50.649740746625845 13.513205050030859,50.652487328629675 13.529684543067363,50.666220238644065 13.540670871092846,50.668966820646553 13.543417453097904,50.677206566655535 13.537924289082467,50.690939476671026 13.526937961054594,50.701925805683842 13.554403781117506,50.712912133694417 13.603842257234692,50.71016555168854 13.625814914285598,50.715658715693323 13.62581491428463,50.72115187969942 13.642294406322033,50.729391625707429 13.667013644379876,50.732138207709021 13.69173288244056,50.718405297692392 13.710958957485856,50.718405297691177 13.71370553949186,50.721151879694013 13.708212375477938,50.726645043700415 13.730185031528283,50.734884789708119 13.741171359555603,50.726645043698376 13.760397433598971,50.737631371709192 13.790609836670576,50.734884789704282 13.79335641867752,50.732138207701148 13.812582492722282,50.734884789702896 13.831808566768913,50.726645043692585 13.856527804827079,50.72664504369093 13.86202096883857,50.734884789699635 13.867514132850056,50.743124535708219 13.881247043883292,50.737631371701276 13.903219699933496,50.745871117708866 13.905966281938509,50.754110863717656 13.892233371903407,50.770590355736473 13.903219699924904,50.795309594762479 13.93617868400332,50.789816430754314 13.960897923058999,50.803549340767411 13.960897923057585,50.811789086776265 13.991110325127085,50.820028832783045 13.999350071146429,50.820028832782377 14.004843235160758,50.811789086773175 14.018576145192968,50.81178908677213 14.029562473219707,50.806295922765408 14.04054880124451,50.811789086770496 14.070761204315378,50.811789086768279 14.092733860364516,50.825521996781376 14.139425755472509,50.833761742786649 14.164144993528518,50.844748070796534 14.208090305629922,50.8529878168018 14.227316380673484,50.861227562809091 14.238302708696859,50.874960473822746 14.235556126688067,50.888693383837484 14.252035618727085,50.885946801833306 14.274008274777039,50.894186547840235 14.293234348823391,50.88594680182991 14.30971384086186,50.885946801828538 14.353659153963582,50.891439965830678 14.35365915396169,50.902426293842261 14.3756318100139,50.896933129834565 14.389364720045505,50.899679711836271 14.38936472004268,50.916159203853624 14.403097631073344,50.924398949861093 14.400351049065497,50.93263869586994 14.389364720038429,50.940878441879534 14.375631810006864,50.938131859877835 14.312460423856454,50.954611351900468 14.320700169874756,50.960104515905513 14.306967258841722,50.965597680912374 14.317953587865956,50.973837426920049 14.331686497898049,50.973837426918891 14.331686497896618,50.982077172927333 14.315207005857657,50.984823754931561 14.290487766801288,50.976584008925094 14.263021946735094,50.987570336938823 14.263021946734602,50.990316918941708 14.274008274758872,50.998556664949284 14.263021946731737,51.006796410958671 14.271261692750528,51.009542992960803 14.284994602781675,51.015036156965436 14.282248020774286,51.020529320971278 14.290487766792596,51.026022484976274 14.279501438764953,51.037008812988461 14.29048776679017,51.03975539499028 14.306967258826283,51.053488306002968 14.315207005845062,51.056234888005086 14.339926243906264,51.037008812983316 14.36464548196254,51.045248558989634 14.383871556008899,51.037008812979444 14.386618138017257,51.026022484967953 14.414083959082799,51.017782738957074 14.433310033126697,51.023275902961039 14.452536107169671,51.034262230970562 14.466269017201691,51.034262230969368 14.477255345229192,51.023275902957096 14.490988256261209,51.023275902955895 14.493734838264272,51.042501976975295 14.499228002276595,51.045248558977583 14.510214330302707,51.04250197697381 14.499228002280431,51.023275902955127 14.532186986358141,51.017782738946487 14.54042673237878,51.009542992937249 14.534933568366929,51.004049828932068 14.567892552442688,51.009542992934676 14.586760333392808,50.99091664529778 14.598252071421083,50.983291758065825 14.595358373513202,50.971090844892402 14.583685399490301,50.94585662186735 14.574830028841939,50.938014972792615 14.567065163909092,50.929465474479507 14.562976172039564,50.92466728735387 14.565153500265851,50.918990843812388 14.582404231468777,50.914605091355334 14.598726784521231,50.919032920242799 14.610594906389899,50.921865391148508 14.626922575021633,50.926289290076561 14.644655199074872,50.931638644158504 14.650521937073812,50.931126419711511 14.65217374781532,50.920351156552321 14.652784615621496,50.905444616116355 14.637868617206102,50.898920344927369 14.633896298014003,50.886048871425437 14.628724511026258,50.876915676293407 14.62159460970855,50.86539127220496 14.620522982923893,50.858426467679955 14.6319923300601,50.854847576052357 14.619230751761002,50.854008296957559 14.619230751761002,50.854008296957559 14.6131390609261,50.848950241708273 14.615038616038868,50.840036702202298 14.608949184416129,50.83497839220302 14.580795145842433,50.83256811579853 14.574710325488423,50.82750800571133 14.576616301469349,50.818594981619732 14.570533736012877,50.813534618528017 14.570533736012877,50.813534618528017 14.564452472836477,50.808473926467819 14.566359649420503,50.799560995035982 14.560280638439115,50.794500050870269 14.560280638439115,50.794500050870269 14.552293851978265,50.798351556164462 14.552293851978265,50.798351556164462 14.544305764347115,50.802202519408148 14.502109751053302,50.798561273559585 14.494117517048483,50.802408851002525 14.494117517048483,50.802408851002525 14.486123981868882,50.806255885565051 14.486123981868882,50.806255885565051 14.478129145311643,50.810102377098382 14.478129145311643,50.810102377098382 14.470133007173926,50.81394832545341 14.456065295378551,50.812727420633507 14.449996325253634,50.807660783367155 14.451925030238005,50.79874963000691 14.445858306784288,50.793682743771733 14.445858306784288,50.793682743771733 14.439792883862728,50.788615530627744 14.439792883862728,50.788615530627744 14.433728761135145,50.783547990755345 14.433728761135145,50.783547990755345 14.427665938263338,50.778480124334997 14.427665938263338,50.778480124334997 14.421604414909099,50.77341193154713 14.421604414909099,50.77341193154713 14.415544190734217,50.768343412571937 14.423274533214148,50.732700094716648 14.41721937194599,50.727631567232663 14.389138546064414,50.725175186149443 14.383087987314505,50.720104873881994 14.383087987314505,50.720104873881994 14.37703872430081,50.715034236981666 14.37703872430081,50.715034236981666 14.370990756685435,50.709963275627999 14.372930497211881,50.701053056039257 14.366884761173678,50.695981851005499 14.366884761173678,50.695981851005499 14.360840319321534,50.690910322023903 14.362781215778169,50.68200020575015 14.356739002821964,50.676928433972229 14.34271475550446,50.675693793185133 14.336675487019477,50.670620970204851 14.338620120453241,50.661711178696038 14.346601438014725,50.657873989732487 14.346601438014725,50.657873989732487 14.354581463913656,50.654036257431336 14.356522079529812,50.645126130589304 14.36449916479077,50.64128771638088 14.36449916479077,50.64128771638088 14.372474959317572,50.6374487592553 14.380217084389926,50.601806572759685 14.388185002684471,50.597966519588098 14.388185002684471,50.597966519588098 14.396151632768948,50.594125924285542 14.398082089937349,50.585214959729932 14.406045788326095,50.581373684525815 14.406045788326095,50.581373684525815 14.414008199428153,50.577531867610219 14.417860407924302,50.559709218782487 14.42581824870333,50.5558665851417 14.42581824870333,50.5558665851417 14.433774803647676,50.552023410330634 14.435696561665939,50.54311172722106 14.443650191416614,50.539267874145345 14.443650191416614,50.539267874145345 14.451602536252658,50.535423480318023 14.451602536252658,50.535423480318023 14.459553596369348,50.531578545887406 14.459553596369348,50.531578545887406 14.467503371961961,50.527733071001613 14.467503371961961,50.527733071001613 14.475451863225741,50.523887055808764 14.475451863225741,50.523887055808764 14.483399070355967,50.520040500457014 14.485310294327475,50.511127940527622 14.479276878618457,50.506062153984267 14.479276878618457,50.506062153984267 14.47324474608849,50.500996045641322 14.47324474608849,50.500996045641322 14.474201024563225,50.496539826627846</coordinates></LinearRing></outerBoundaryIs></Polygon>"
